ID	Concept	Doculect	Value	Tokens
501	arm	A15A_Mbuu	è-kɛ́ɛ́	e k ɛ ɛ
502	ashes	A15A_Mbuu	mbúùm	m b u u m
503	bark	A15A_Mbuu	è-kòb'	e k o b
504	bed	A15A_Mbuu	à-nɔ̀ŋ	a n ɔ ŋ
505	belly	A15A_Mbuu	à-bə̀m	a b ə m
506	big	A15A_Mbuu	ǹsùg'	n s u g
507	bird	A15A_Mbuu	à-nɔ̀n	a n ɔ n
508	bite	A15A_Mbuu	-kpáàlɛ̀	kp a a l ɛ
509	blood	A15A_Mbuu	ŋ̀-kìí	ŋ k i i
510	bone	A15A_Mbuu	è-fèyg'	e f e j g
511	breast	A15A_Mbuu	à-byɛ̂	a b j ɛ
512	burn	A15A_Mbuu	-tə̀màŋ	t ə m a ŋ
513	child	A15A_Mbuu	mw-àn	m w a n
514	cloud	A15A_Mbuu	mbɑ̀ˀ èbɑ̀ˀ	m b ɑ ʔ e b ɑ ʔ
515	come	A15A_Mbuu	-sɛ́ɛ́	s ɛ ɛ
516	count	A15A_Mbuu	-lə́ŋə̀	l əː ŋ ə
517	die	A15A_Mbuu	-wə́ə̀	w əː ə
518	dog	A15A_Mbuu	mbwə́	m b w əː
519	drink	A15A_Mbuu	-mwáà	m w a a
520	ear	A15A_Mbuu	è-túə̀	e t u ə
521	eat	A15A_Mbuu	-jɛ́ɛ̀	j ɛ ɛ
522	egg	A15A_Mbuu	à-kyɛ̀	a k j ɛ
523	elephant	A15A_Mbuu	nzòg'	n z o g
524	eye	A15A_Mbuu	d-eyg'	d e j g
525	face	A15A_Mbuu	à-bɛ̀ŋ	a b ɛ ŋ
526	fall	A15A_Mbuu	-kwə̀ə̀	k w ə ə
527	fat, oil	A15A_Mbuu	à-fɔ́ŋ	a f ɔ ŋ
528	feather	A15A_Mbuu	è-tɔ̀ˀ	e t ɔ ʔ
529	fingernail	A15A_Mbuu	nyàn	n j a n
530	fire	A15A_Mbuu	mùú	m u u
531	fire-wood	A15A_Mbuu	lɛ́ŋ múú	l ɛ ŋ m u u
532	fish	A15A_Mbuu	mɛ̌ɲʃíí	m ɛ ɲ ʃ i i
533	five	A15A_Mbuu	-táàn	t a a n
534	fly	A15A_Mbuu	-lààlè	l a a l e
535	four	A15A_Mbuu	-nìì	n i i
536	give	A15A_Mbuu	-bɔ̀ɔ̀	b ɔ ɔ
537	goat	A15A_Mbuu	mbólˀ	m b o l ʔ
538	ground, soil	A15A_Mbuu	ndɔ̀b	n d ɔ b
539	hair	A15A_Mbuu	ɲùŋ	ɲ u ŋ
540	head	A15A_Mbuu	ǹ-dú	n d u
541	hear	A15A_Mbuu	-gúúlə̀	g u u l ə
542	heart	A15A_Mbuu	ǹ-də́m	n d əː m
543	horn	A15A_Mbuu	tɔ́ŋ	t ɔ ŋ
544	house	A15A_Mbuu	ndááb'	n d a a b
545	hunger	A15A_Mbuu	nʒyə̀	n ʒ j ə
546	intestine	A15A_Mbuu	ḿmyə̀	m m j ə
547	kill	A15A_Mbuu	-gúə̀	g u ə
548	knee	A15A_Mbuu	à-bɔ́ŋ	a b ɔ ŋ
549	knife	A15A_Mbuu	mə̀mpə́ə́	m ə m p əː əː
550	know	A15A_Mbuu	-bìɛ̀	b i ɛ
551	leaf	A15A_Mbuu	i'yɛ́	i j ɛ
552	leg	A15A_Mbuu	è-pòŋ	e p o ŋ
553	liver	A15A_Mbuu	à-bə̀	a b ə
554	louse	A15A_Mbuu	tèˀ	t e ʔ
555	man	A15A_Mbuu	mònzóm	m o n z o m
556	moon	A15A_Mbuu	ŋgɔ̀n	ŋ g ɔ n
557	mouth	A15A_Mbuu	ǹ-sɔ̀ˀ	n s ɔ ʔ
558	name	A15A_Mbuu	d(èŋ	d
559	navel	A15A_Mbuu	à-tɔ́ŋ	a t ɔ ŋ
560	neck	A15A_Mbuu	kə́ŋ	k əː ŋ
561	night	A15A_Mbuu	ŋ̀-kùù	ŋ k u u
562	nose	A15A_Mbuu	dúə́	d u əː
563	one	A15A_Mbuu	-pɔ́ʔ	p ɔ ʔ
564	person	A15A_Mbuu	mòˀ	m o ʔ
565	rain	A15A_Mbuu	mbúú	m b u u
566	road	A15A_Mbuu	nʒyɛ̀	n ʒ j ɛ
567	root	A15A_Mbuu	ŋ̀-kàŋ	ŋ k a ŋ
568	salt	A15A_Mbuu	ŋ̀-kwə̀	ŋ k w ə
569	sand	A15A_Mbuu	ɲa̰a̰ nyàŋ	ɲ ã ã n j a ŋ
570	see	A15A_Mbuu	-tòŋ	t o ŋ
571	send	A15A_Mbuu	-lə́m	l əː m
572	shame	A15A_Mbuu	à-kpáʔ	a kp a ʔ
573	sing	A15A_Mbuu	-sɔ́ɔ̀	s ɔ ɔ
574	skin	A15A_Mbuu	ŋgòb'	ŋ g o b
575	sky	A15A_Mbuu	dólˀ	d o l ʔ
576	sleep	A15A_Mbuu	è-yūé	e j u e
577	smoke	A15A_Mbuu	mbə́làˀ	m b əː l a ʔ
578	snake	A15A_Mbuu	ɲüə́	ɲ uʱ əː
579	spear	A15A_Mbuu	à-kɔ̀ŋ	a k ɔ ŋ
580	steal	A15A_Mbuu	-zə́bə̀	z əː b ə
581	stone	A15A_Mbuu	à-lə́	a l əː
582	sun	A15A_Mbuu	è-ɲɛ̀ŋ	e ɲ ɛ ŋ
583	tail	A15A_Mbuu	ŋ̀-kòn	ŋ k o n
584	ten	A15A_Mbuu	júòm	j u o m
585	three	A15A_Mbuu	-láál	l a a l
586	tongue	A15A_Mbuu	è-yɛ́m	e j ɛ m
587	tooth	A15A_Mbuu	à-sùŋ	a s u ŋ
588	tree	A15A_Mbuu	lɛ́ŋ	l ɛ ŋ
589	two	A15A_Mbuu	-bə̀	b ə
590	urine	A15A_Mbuu	ǹ-sɛ̀ŋ	n s ɛ ŋ
591	village	A15A_Mbuu	mbóg'	m b o g
592	vomit	A15A_Mbuu	-ʒúə̀	ʒ u ə
593	walk	A15A_Mbuu	-kə̀ə̀	k ə ə
594	war	A15A_Mbuu	bə̀l	b ə l
595	water	A15A_Mbuu	à-də́b'	a d əː b
596	wind	A15A_Mbuu	è-pə̀b'	e p ə b
597	woman	A15A_Mbuu	mwalˀ	m w a l ʔ
598	dew	A15A_Mbuu	m̀myɛ̀l	m m j ɛ l
599	iron	A15A_Mbuu	è-kìì	e k i i
600	animal	A15B_Mienge_NW_Manenguba	ɲàm	ɲ a m
601	arm	A15B_Mienge_NW_Manenguba	è-kə́ə́	e k əː əː
602	ashes	A15B_Mienge_NW_Manenguba	mbúmǐˀ	m b u m i ʔ
603	bark	A15B_Mienge_NW_Manenguba	mbʱí jɛ̀n	m bʱ i j ɛ n
604	bed	A15B_Mienge_NW_Manenguba	à-nɔ̀ŋ	a n ɔ ŋ
605	belly	A15B_Mienge_NW_Manenguba	à-bùm	a b u m
606	big	A15B_Mienge_NW_Manenguba	sùɔ́ˀ	s u ɔ ʔ
607	bird	A15B_Mienge_NW_Manenguba	mú-nwɑ̀n	m u n w ɑ n
608	bite	A15B_Mienge_NW_Manenguba	-kpààlì	kp a a l i
609	blood	A15B_Mienge_NW_Manenguba	ò-kìí	o k i i
610	bone	A15B_Mienge_NW_Manenguba	è-hìˀ	e h i ʔ
611	breast	A15B_Mienge_NW_Manenguba	à-ɓə̂	a ɓ ə
612	burn	A15B_Mienge_NW_Manenguba	-sáŋkì	s a ŋ k i
613	child	A15B_Mienge_NW_Manenguba	myæ̌	m j æ
614	cloud	A15B_Mienge_NW_Manenguba	mbʱɑ̀ˀ	m bʱ ɑ ʔ
615	come	A15B_Mienge_NW_Manenguba	-sāʔ	s a ʔ
616	count	A15B_Mienge_NW_Manenguba	-lάŋ	l ɑ ŋ
617	die	A15B_Mienge_NW_Manenguba	-wə́	w əː
618	dog	A15B_Mienge_NW_Manenguba	mbʱyɛ́	m bʱ j ɛ
619	drink	A15B_Mienge_NW_Manenguba	-myə́	m j əː
620	ear	A15B_Mienge_NW_Manenguba	è-tẅə̂	e t ɥ ə
621	eat	A15B_Mienge_NW_Manenguba	-dyə́	d j əː
622	egg	A15B_Mienge_NW_Manenguba	à-kyə̀	a k j ə
623	elephant	A15B_Mienge_NW_Manenguba	nzòˀ	n z o ʔ
624	eye	A15B_Mienge_NW_Manenguba	d-ǐˀ	d i ʔ
625	face	A15B_Mienge_NW_Manenguba	à-bìŋ	a b i ŋ
626	fall	A15B_Mienge_NW_Manenguba	-híŋ	h i ŋ
627	fat, oil	A15B_Mienge_NW_Manenguba	ò-hɔ́ŋ	o h ɔ ŋ
628	feather	A15B_Mienge_NW_Manenguba	è-tɔ̀ˀ	e t ɔ ʔ
629	fingernail	A15B_Mienge_NW_Manenguba	ɲæ̌n	ɲ æ n
630	fire	A15B_Mienge_NW_Manenguba	müü	m uʱ uʱ
631	fire-wood	A15B_Mienge_NW_Manenguba	sǔŋ	s u ŋ
632	fish	A15B_Mienge_NW_Manenguba	-ʃu'ə́	ʃ u əː
633	five	A15B_Mienge_NW_Manenguba	-tæ̂	t æ
634	fly	A15B_Mienge_NW_Manenguba	-pùù	p u u
635	four	A15B_Mienge_NW_Manenguba	-nìì	n i i
636	give	A15B_Mienge_NW_Manenguba	-bə̀	b ə
637	goat	A15B_Mienge_NW_Manenguba	mbʱwɔ́ˀ	m bʱ w ɔ ʔ
638	ground, soil	A15B_Mienge_NW_Manenguba	ndwàsɛ́	n d w a s ɛ
639	hair	A15B_Mienge_NW_Manenguba	ɲòŋ	ɲ o ŋ
640	head	A15B_Mienge_NW_Manenguba	l-lẅə́	l l ɥ əː
641	hear	A15B_Mienge_NW_Manenguba	-wóˀ	w o ʔ
642	heart	A15B_Mienge_NW_Manenguba	ì-lə́m	i l əː m
643	horn	A15B_Mienge_NW_Manenguba	tɔ́ŋ	t ɔ ŋ
644	house	A15B_Mienge_NW_Manenguba	ndǽˀ	n d æ ʔ
645	hunger	A15B_Mienge_NW_Manenguba	nzə̀ə̀	n z ə ə
646	intestine	A15B_Mienge_NW_Manenguba	ḿmyə̀	m m j ə
647	kill	A15B_Mienge_NW_Manenguba	-gúə̀	g u ə
648	knee	A15B_Mienge_NW_Manenguba	à-bɔ́ŋ	a b ɔ ŋ
649	knife	A15B_Mienge_NW_Manenguba	má!pə́ə́	m a p əː əː
650	know	A15B_Mienge_NW_Manenguba	-bíì	b i i
651	leaf	A15B_Mienge_NW_Manenguba	jy-ə̌	j j ə
652	leg	A15B_Mienge_NW_Manenguba	è-kwə̀	e k w ə
653	liver	A15B_Mienge_NW_Manenguba	à-bə̀	a b ə
654	louse	A15B_Mienge_NW_Manenguba	tìˀ	t i ʔ
655	man	A15B_Mienge_NW_Manenguba	mùnjóm	m u n j o m
656	moon	A15B_Mienge_NW_Manenguba	ŋgwɑ̀n	ŋ g w ɑ n
657	mouth	A15B_Mienge_NW_Manenguba	ǹ-swɛ̀n	n s w ɛ n
658	name	A15B_Mienge_NW_Manenguba	d-ǐŋ	d i ŋ
659	navel	A15B_Mienge_NW_Manenguba	à-tɔ́ŋ	a t ɔ ŋ
660	neck	A15B_Mienge_NW_Manenguba	m̀-bwɑ̀n	m b w ɑ n
661	night	A15B_Mienge_NW_Manenguba	ŋ̀-kwə̀	ŋ k w ə
662	nose	A15B_Mienge_NW_Manenguba	dẅə̂	d ɥ ə
663	one	A15B_Mienge_NW_Manenguba	pɔ́ʔ	p ɔ ʔ
664	person	A15B_Mienge_NW_Manenguba	mɑ̀ɑ̀ɲòŋ	m ɑ ɑ ɲ o ŋ
665	rain	A15B_Mienge_NW_Manenguba	mbʱúú	m bʱ u u
666	road	A15B_Mienge_NW_Manenguba	nzyə̀	n z j ə
667	root	A15B_Mienge_NW_Manenguba	ŋ̀-kɑ̀ŋ	ŋ k ɑ ŋ
668	salt	A15B_Mienge_NW_Manenguba	ŋ̀-kpə̌	ŋ kp ə
669	sand	A15B_Mienge_NW_Manenguba	ɲàŋíˀ	ɲ a ŋ i ʔ
670	see	A15B_Mienge_NW_Manenguba	-tòŋ	t o ŋ
671	send	A15B_Mienge_NW_Manenguba	-lwɔ́m	l w ɔ m
672	shame	A15B_Mienge_NW_Manenguba	à-kpá'kpáʔ	a kp a kp a ʔ
673	sing	A15B_Mienge_NW_Manenguba	-kwān	k w a n
674	skin	A15B_Mienge_NW_Manenguba	ŋgwɔ̀ɔ̀ ɲẅɛ̌n	ŋ g w ɔ ɔ ɲ ɥ ɛ n
675	sky	A15B_Mienge_NW_Manenguba	dúɛ̀ měŋ	d u ɛ m e ŋ
676	sleep	A15B_Mienge_NW_Manenguba	à-jūé	a j u e
677	smoke	A15B_Mienge_NW_Manenguba	m̀múúlə̀ˀ	m m u u l ə ʔ
678	snake	A15B_Mienge_NW_Manenguba	ɲùə́	ɲ u əː
679	spear	A15B_Mienge_NW_Manenguba	à-kɔ̀ŋ	a k ɔ ŋ
680	steal	A15B_Mienge_NW_Manenguba	-jíˀ	j i ʔ
681	stone	A15B_Mienge_NW_Manenguba	à-lə́ə́	a l əː əː
682	sun	A15B_Mienge_NW_Manenguba	è-ɲɛ̀ŋ	e ɲ ɛ ŋ
683	tail	A15B_Mienge_NW_Manenguba	ŋ̀-kwɔ̀n	ŋ k w ɔ n
684	ten	A15B_Mienge_NW_Manenguba	düə̀	d uʱ ə
685	three	A15B_Mienge_NW_Manenguba	lǽǽ	l æ æ
686	tongue	A15B_Mienge_NW_Manenguba	è-jə́m	e j əː m
687	tooth	A15B_Mienge_NW_Manenguba	à-sùŋ	a s u ŋ
688	tree	A15B_Mienge_NW_Manenguba	jɛ̀n	j ɛ n
689	two	A15B_Mienge_NW_Manenguba	-ɓə̀	ɓ ə
690	urine	A15B_Mienge_NW_Manenguba	ò-sɛ̀ŋ	o s ɛ ŋ
691	village	A15B_Mienge_NW_Manenguba	m̀myə̀	m m j ə
692	vomit	A15B_Mienge_NW_Manenguba	-jūə́	j u əː
693	walk	A15B_Mienge_NW_Manenguba	-kyə̀	k j ə
694	war	A15B_Mienge_NW_Manenguba	bin	b i n
695	water	A15B_Mienge_NW_Manenguba	ò-dúˀ	o d u ʔ
696	wind	A15B_Mienge_NW_Manenguba	è-kùkù’	e k u k u
697	woman	A15B_Mienge_NW_Manenguba	myæ̀ǽˀ	m j æ æ ʔ
698	dew	A15B_Mienge_NW_Manenguba	mbʱɑ̀ˀ	m bʱ ɑ ʔ
699	iron	A15B_Mienge_NW_Manenguba	è-kyə̀	e k j ə
700	animal	A15C_Elung_Central_Manenguba	ɲà	ɲ a
701	arm	A15C_Elung_Central_Manenguba	mbyə̀kə́	m b j ə k əː
702	ashes	A15C_Elung_Central_Manenguba	mbùmwêd˺	m b u m w e d
703	bark	A15C_Elung_Central_Manenguba	è-kòk	e k o k
704	bed	A15C_Elung_Central_Manenguba	ndə̀	n d ə
705	belly	A15C_Elung_Central_Manenguba	à-bùm	a b u m
706	big	A15C_Elung_Central_Manenguba	sùɔ́	s u ɔ
707	bird	A15C_Elung_Central_Manenguba	mù-nɔ̀	m u n ɔ
708	bite	A15C_Elung_Central_Manenguba	-kwàl	k w a l
709	blood	A15C_Elung_Central_Manenguba	ò-kìí	o k i i
710	bone	A15C_Elung_Central_Manenguba	è-hə̀k	e h ə k
711	breast	A15C_Elung_Central_Manenguba	àbíì	a b i i
712	burn	A15C_Elung_Central_Manenguba	-hyáŋɛd	h j a ŋ ɛ d
713	child	A15C_Elung_Central_Manenguba	mɔ̌	m ɔ
714	cloud	A15C_Elung_Central_Manenguba	mbàˀ	m b a ʔ
715	come	A15C_Elung_Central_Manenguba	-hyɛ̀	h j ɛ
716	count	A15C_Elung_Central_Manenguba	-tɔ́	t ɔ
717	die	A15C_Elung_Central_Manenguba	-wə́	w əː
718	dog	A15C_Elung_Central_Manenguba	mbwə́	m b w əː
719	drink	A15C_Elung_Central_Manenguba	-mwə́	m w əː
720	ear	A15C_Elung_Central_Manenguba	è-tû	e t u
721	eat	A15C_Elung_Central_Manenguba	-dyɛ́	d j ɛ
722	egg	A15C_Elung_Central_Manenguba	à-kì	a k i
723	elephant	A15C_Elung_Central_Manenguba	nzùˀ	n z u ʔ
724	eye	A15C_Elung_Central_Manenguba	d-ə̌k	d ə k
725	face	A15C_Elung_Central_Manenguba	à-bə̀ŋ	a b ə ŋ
726	fall	A15C_Elung_Central_Manenguba	-kwə̀	k w ə
727	fat, oil	A15C_Elung_Central_Manenguba	à-hɔ́	a h ɔ
728	feather	A15C_Elung_Central_Manenguba	è-tɔ̀ˀ	e t ɔ ʔ
729	fingernail	A15C_Elung_Central_Manenguba	ɲǎn	ɲ a n
730	fire	A15C_Elung_Central_Manenguba	mùú	m u u
731	fire-wood	A15C_Elung_Central_Manenguba	lə̌ŋ	l ə ŋ
732	fish	A15C_Elung_Central_Manenguba	sú	s u
733	five	A15C_Elung_Central_Manenguba	-táàn	t a a n
734	fly	A15C_Elung_Central_Manenguba	-pùmə̀	p u m ə
735	four	A15C_Elung_Central_Manenguba	-nììn	n i i n
736	give	A15C_Elung_Central_Manenguba	-bə̀	b ə
737	goat	A15C_Elung_Central_Manenguba	mbɘ́ˀ	m b ɘ ʔ
738	ground, soil	A15C_Elung_Central_Manenguba	ndɔ̀ˀ	n d ɔ ʔ
739	hair	A15C_Elung_Central_Manenguba	ɲòŋ	ɲ o ŋ
740	head	A15C_Elung_Central_Manenguba	l-lə́	l l əː
741	hear	A15C_Elung_Central_Manenguba	-wóˀ	w o ʔ
742	heart	A15C_Elung_Central_Manenguba	ɛ́ llém	ɛ l l e m
743	horn	A15C_Elung_Central_Manenguba	à-séˀ	a s e ʔ
744	house	A15C_Elung_Central_Manenguba	ndá	n d a
745	hunger	A15C_Elung_Central_Manenguba	nzɛ̀	n z ɛ
746	intestine	A15C_Elung_Central_Manenguba	mì	m i
747	kill	A15C_Elung_Central_Manenguba	-wú	w u
748	knee	A15C_Elung_Central_Manenguba	à-bó	a b o
749	knife	A15C_Elung_Central_Manenguba	ǹ-nə̀kə́	n n ə k əː
750	know	A15C_Elung_Central_Manenguba	-bíì	b i i
751	leaf	A15C_Elung_Central_Manenguba	à-pǎ-jɛ́	a p a j ɛ
752	leg	A15C_Elung_Central_Manenguba	è-kù	e k u
753	liver	A15C_Elung_Central_Manenguba	à-bə̀	a b ə
754	louse	A15C_Elung_Central_Manenguba	tə̀d˺	t ə d
755	man	A15C_Elung_Central_Manenguba	mwènjü	m w e n j uʱ
756	moon	A15C_Elung_Central_Manenguba	ŋgɔ̀	ŋ g ɔ
757	mouth	A15C_Elung_Central_Manenguba	ǹ-ʃü	n ʃ uʱ
758	name	A15C_Elung_Central_Manenguba	d-ə̌ŋ	d ə ŋ
759	navel	A15C_Elung_Central_Manenguba	à-tɔ́	a t ɔ
760	neck	A15C_Elung_Central_Manenguba	m-bɔ̀l	m b ɔ l
761	night	A15C_Elung_Central_Manenguba	ŋ̀-kù	ŋ k u
762	nose	A15C_Elung_Central_Manenguba	dû	d u
763	one	A15C_Elung_Central_Manenguba	pɔ́ʔ	p ɔ ʔ
764	person	A15C_Elung_Central_Manenguba	mòòɲòŋ	m o o ɲ o ŋ
765	rain	A15C_Elung_Central_Manenguba	mbúí	m b u i
766	road	A15C_Elung_Central_Manenguba	nzì	n z i
767	root	A15C_Elung_Central_Manenguba	ŋ̀-kà	ŋ k a
768	salt	A15C_Elung_Central_Manenguba	ŋ̀-kwɛ̌	ŋ k w ɛ
769	sand	A15C_Elung_Central_Manenguba	ǹ-sí	n s i
770	see	A15C_Elung_Central_Manenguba	-nyí	n j i
771	send	A15C_Elung_Central_Manenguba	-lǿ	l ø
772	shame	A15C_Elung_Central_Manenguba	à-kwáʔ	a k w a ʔ
773	sing	A15C_Elung_Central_Manenguba	-jé	j e
774	skin	A15C_Elung_Central_Manenguba	ŋgòˀ	ŋ g o ʔ
775	sky	A15C_Elung_Central_Manenguba	dɘ̌ɘ̀	d ɘ ɘ
776	sleep	A15C_Elung_Central_Manenguba	júə́	j u əː
777	smoke	A15C_Elung_Central_Manenguba	mbɔ́řaˀ	m b ɔ ɾ a ʔ
778	snake	A15C_Elung_Central_Manenguba	ɲùə̌	ɲ u ə
779	spear	A15C_Elung_Central_Manenguba	à-kɔ	a k ɔ
780	steal	A15C_Elung_Central_Manenguba	-jə́b'	j əː b
781	stone	A15C_Elung_Central_Manenguba	à-lə́	a l əː
782	sun	A15C_Elung_Central_Manenguba	è-ɲɛ̀	e ɲ ɛ
783	tail	A15C_Elung_Central_Manenguba	ŋ̀-kò	ŋ k o
784	ten	A15C_Elung_Central_Manenguba	dɘ̂m	d ɘ m
785	three	A15C_Elung_Central_Manenguba	-láán	l a a n
786	tongue	A15C_Elung_Central_Manenguba	è-jé	e j e
787	tooth	A15C_Elung_Central_Manenguba	à-sòŋ	a s o ŋ
788	tree	A15C_Elung_Central_Manenguba	bw-ɛ̀l	b w ɛ l
789	two	A15C_Elung_Central_Manenguba	-bə̀	b ə
790	urine	A15C_Elung_Central_Manenguba	ò-sɛ́	o s ɛ
791	village	A15C_Elung_Central_Manenguba	m̀mwɛ̀	m m w ɛ
792	vomit	A15C_Elung_Central_Manenguba	-jú	j u
793	walk	A15C_Elung_Central_Manenguba	-kə̀	k ə
794	war	A15C_Elung_Central_Manenguba	bə́l	b əː l
795	water	A15C_Elung_Central_Manenguba	ò-dób˺	o d o b
796	wind	A15C_Elung_Central_Manenguba	à-héb	a h e b
797	woman	A15C_Elung_Central_Manenguba	mwæ̌	m w æ
798	dew	A15C_Elung_Central_Manenguba	myɛ̌l	m j ɛ l
799	iron	A15C_Elung_Central_Manenguba	è-kì	e k i
800	animal	A15C_Akossi	ɲàm	ɲ a m
801	arm	A15C_Akossi	è-káá	e k a a
802	ashes	A15C_Akossi	mbúmbú	m b u m b u
803	bark	A15C_Akossi	è-kòg˺	e k o g
804	bed	A15C_Akossi	à-nɔ̀ŋ	a n ɔ ŋ
805	belly	A15C_Akossi	à-bùm	a b u m
806	big	A15C_Akossi	-yə̀g'	j ə g
807	bird	A15C_Akossi	èˀ-nɔ̀n	e ʔ n ɔ n
808	bite	A15C_Akossi	-kwàgɛl	k w a g ɛ l
809	blood	A15C_Akossi	mè-kìí	m e k i i
810	bone	A15C_Akossi	è-hìd˺	e h i d
811	breast	A15C_Akossi	àbíì	a b i i
812	burn	A15C_Akossi	-hyáad'	h j a a d
813	child	A15C_Akossi	mw-ǎn	m w a n
814	cloud	A15C_Akossi	mbàg 9	m b a g
815	come	A15C_Akossi	-hyɛ̀	h j ɛ
816	count	A15C_Akossi	-tóŋ	t o ŋ
817	die	A15C_Akossi	-wɛ́	w ɛ
818	dog	A15C_Akossi	mbwɛ́	m b w ɛ
819	drink	A15C_Akossi	-mwɛ́	m w ɛ
820	ear	A15C_Akossi	è-túù	e t u u
821	eat	A15C_Akossi	-dyɛ́	d j ɛ
822	egg	A15C_Akossi	à-kìì	a k i i
823	elephant	A15C_Akossi	nzyɔ̀g˺	n z j ɔ g
824	eye	A15C_Akossi	d-ǐd˺	d i d
825	face	A15C_Akossi	èˀ-só	e ʔ s o
826	fall	A15C_Akossi	-kwɛ̀	k w ɛ
827	fat, oil	A15C_Akossi	à-hóŋ	a h o ŋ
828	feather	A15C_Akossi	è-tɔ̀g˺	e t ɔ g
829	fingernail	A15C_Akossi	ɲǎn	ɲ a n
830	fire	A15C_Akossi	mùú	m u u
831	fire-wood	A15C_Akossi	hy-o᷅n	h j o n
832	fish	A15C_Akossi	súù	s u u
833	five	A15C_Akossi	-táàn	t a a n
834	fly	A15C_Akossi	-pùmé	p u m e
835	four	A15C_Akossi	-nììn	n i i n
836	goat	A15C_Akossi	mbód˺	m b o d
837	ground, soil	A15C_Akossi	ndɔ̀ɔ̀b'	n d ɔ ɔ b
838	hair	A15C_Akossi	è-sìd˺	e s i d
839	head	A15C_Akossi	ǹ-ló	n l o
840	hear	A15C_Akossi	-wóg'	w o g
841	heart	A15C_Akossi	ǹ-lém	n l e m
842	horn	A15C_Akossi	à-séb˺	a s e b
843	house	A15C_Akossi	ndáb˺	n d a b
844	hunger	A15C_Akossi	nzàà	n z a a
845	intestine	A15C_Akossi	mìì	m i i
846	kill	A15C_Akossi	-wúu	w u u
847	knee	A15C_Akossi	à-búbóŋ	a b u b o ŋ
848	knife	A15C_Akossi	ǹ-nə̀kə́	n n ə k əː
849	know	A15C_Akossi	-bíì	b i i
850	leaf	A15C_Akossi	cy-àá	c j a a
851	leg	A15C_Akossi	è-kùù	e k u u
852	liver	A15C_Akossi	à-bàà	a b a a
853	louse	A15C_Akossi	tìd˺	t i d
854	man	A15C_Akossi	mòd˺	m o d
855	moon	A15C_Akossi	ŋgɔ̀n	ŋ g ɔ n
856	mouth	A15C_Akossi	ǹ-sə̀l	n s ə l
857	name	A15C_Akossi	d-ǐn	d i n
858	navel	A15C_Akossi	à-tóŋ	a t o ŋ
859	neck	A15C_Akossi	ŋ̀-kə́ŋ	ŋ k əː ŋ
860	night	A15C_Akossi	ŋ̀-kùù	ŋ k u u
861	nose	A15C_Akossi	d-úù	d u u
862	one	A15C_Akossi	pɔ́g˺	p ɔ g
863	person	A15C_Akossi	mòd˺	m o d
864	rain	A15C_Akossi	mbúú	m b u u
865	road	A15C_Akossi	nzìì	n z i i
866	root	A15C_Akossi	ŋ̀-kàŋ	ŋ k a ŋ
867	salt	A15C_Akossi	ŋ̀-kwɛ̌	ŋ k w ɛ
868	sand	A15C_Akossi	ǹ-síí	n s i i
869	see	A15C_Akossi	-nyén	n j e n
870	send	A15C_Akossi	-lóm	l o m
871	shame	A15C_Akossi	à-kwáké	a k w a k e
872	sing	A15C_Akossi	-kɔ́n	k ɔ n
873	skin	A15C_Akossi	ŋgòb˺	ŋ g o b
874	sky	A15C_Akossi	dyǒb˺	d j o b
875	sleep	A15C_Akossi	èʼ-oə́	e ʔ o əː
876	smoke	A15C_Akossi	mwɛ̌ntùd˺	m w ɛ n t u d
877	snake	A15C_Akossi	ɲə̌	ɲ ə
878	spear	A15C_Akossi	à-kòŋ	a k o ŋ
879	steal	A15C_Akossi	-oíb'	o i b
880	stone	A15C_Akossi	à-láá	a l a a
881	sun	A15C_Akossi	ètòndɛ̀ɛ̀	e t o n d ɛ ɛ
882	tail	A15C_Akossi	ŋ̀-kòn	ŋ k o n
883	ten	A15C_Akossi	dyôm	d j o m
884	three	A15C_Akossi	-láán	l a a n
885	tongue	A15C_Akossi	è-ʧém	e tʃ e m
886	tooth	A15C_Akossi	à-sòŋ	a s o ŋ
887	tree	A15C_Akossi	bw-ɛ̀l	b w ɛ l
888	two	A15C_Akossi	-ɓɛ̀	ɓ ɛ
889	urine	A15C_Akossi	mè-sɛ̀n	m e s ɛ n
890	village	A15C_Akossi	dy-àd	d j a d
891	vomit	A15C_Akossi	-có	c o
892	walk	A15C_Akossi	-kɛ̀	k ɛ
893	war	A15C_Akossi	nzùm	n z u m
894	water	A15C_Akossi	mè-ndíb˺	m e n d i b
895	wind	A15C_Akossi	è-pùb˺	e p u b
896	woman	A15C_Akossi	m̀mwàád˺	m m w a a d
897	dew	A15C_Akossi	m̀mwɛ̌	m m w ɛ
898	iron	A15C_Akossi	è-kìì	e k i i
899	animal	A15C_Mkaa	ɲàm	ɲ a m
900	arm	A15C_Mkaa	ɛ̀-ká'á	ɛ k a a
901	ashes	A15C_Mkaa	mbùmbú	m b u m b u
902	bark	A15C_Mkaa	ɛ̀-pàsɛ́ 'bwél	ɛ p a s ɛ b w e l
903	bed	A15C_Mkaa	ɛ̀-nɔ̀ŋ	ɛ n ɔ ŋ
904	belly	A15C_Mkaa	ɛ̀-bùm	ɛ b u m
905	big	A15C_Mkaa	nyɛ̀kɛ̀ɛ̀	n j ɛ k ɛ ɛ
906	bird	A15C_Mkaa	ɛ̀-nɔ̌n	ɛ n ɔ n
